ID,Date,Block,"Primary Type",Description,"Location Description",Arrest,Domestic,District,Latitude,Longitude
9768281,"2014/07/09 07:50:00","019XX S HAMLIN AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,10,41.853635241,-87.719756501
9768305,"2014/07/09 07:45:00","028XX W 55TH ST",THEFT,"OVER $500",RESIDENCE,FALSE,TRUE,8,41.793551767,-87.69551428
9768323,"2014/07/09 07:40:00","032XX W AUGUSTA BLVD",BATTERY,SIMPLE,STREET,FALSE,FALSE,11,41.899289642,-87.707745416
9768137,"2014/07/09 07:40:00","068XX S MICHIGAN AVE","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION",APARTMENT,FALSE,TRUE,3,41.770196812,-87.621963844
9768134,"2014/07/09 07:35:00","052XX W CHICAGO AVE","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",STREET,TRUE,FALSE,15,41.895040857,-87.755807047
9768107,"2014/07/09 07:30:00","051XX N CALIFORNIA AVE",BATTERY,SIMPLE,"HOSPITAL BUILDING/GROUNDS",FALSE,FALSE,20,41.975329312,-87.698756716
9768108,"2014/07/09 07:15:00","063XX S MORGAN ST",BATTERY,"AGG: HANDS/FIST/FEET NO/MINOR INJURY","RESIDENCE PORCH/HALLWAY",TRUE,FALSE,7,41.778593956,-87.649467218
9772779,"2014/07/09 07:00:00","043XX N DAYTON ST",THEFT,"OVER $500","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,19,41.96098327,-87.651024353
9768093,"2014/07/09 07:00:00","008XX E 88TH PL",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,TRUE,TRUE,6,41.734034568,-87.603927011
9768133,"2014/07/09 07:00:00","070XX S EBERHART AVE","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,3,41.765980589,-87.612996784
9768354,"2014/07/09 07:00:00","093XX S LOWE AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,FALSE,FALSE,22,41.72487668,-87.639809402
9769720,"2014/07/09 07:00:00","028XX S SPAULDING AVE","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE-GARAGE,FALSE,FALSE,10,41.840504835,-87.707210033
9768139,"2014/07/09 06:45:00","059XX W BELDEN AVE",ARSON,"BY FIRE",STREET,FALSE,FALSE,25,41.921923065,-87.77403271
9768124,"2014/07/09 06:30:00","021XX W ROOSEVELT RD","CRIMINAL TRESPASS","TO STATE SUP LAND","FEDERAL BUILDING",FALSE,FALSE,12,41.866601102,-87.679339796
9784994,"2014/07/09 06:30:00","070XX S ARTESIAN AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,,,
9768099,"2014/07/09 06:15:00","109XX S DRAKE AVE","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES",TAXICAB,FALSE,FALSE,22,41.694806681,-87.7096467
9768088,"2014/07/09 06:10:00","091XX S STONY ISLAND AVE","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,4,41.728019969,-87.58486839
9768264,"2014/07/09 06:00:00","073XX N ROGERS AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,24,42.014182935,-87.679438077
9768059,"2014/07/09 06:00:00","049XX N KENNETH AVE","PUBLIC PEACE VIOLATION","PEEPING TOM",RESIDENCE,TRUE,FALSE,17,41.971182022,-87.739116039
9768102,"2014/07/09 06:00:00","081XX S DREXEL AVE",ROBBERY,"STRONGARM - NO WEAPON",STREET,FALSE,FALSE,6,41.746311542,-87.602465197
9768928,"2014/07/09 06:00:00","026XX W DEVON AVE",THEFT,"OVER $500",STREET,FALSE,FALSE,24,41.997715468,-87.697088571
9768058,"2014/07/09 05:58:00","003XX E 53RD ST",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,FALSE,2,41.798550292,-87.617465822
9775024,"2014/07/09 05:53:00","035XX N SHEFFIELD AVE",BATTERY,"AGGRAVATED:KNIFE/CUTTING INSTR","SMALL RETAIL STORE",FALSE,FALSE,,,
9768057,"2014/07/09 05:45:00","001XX E WALTON ST","CRIMINAL DAMAGE","TO PROPERTY",HOTEL/MOTEL,TRUE,FALSE,,,
9768066,"2014/07/09 05:45:00","0000X W ONTARIO ST",BATTERY,SIMPLE,TAXICAB,TRUE,FALSE,18,41.893121532,-87.631017617
9769755,"2014/07/09 05:40:00","033XX S PARNELL AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,9,41.833619982,-87.639935709
9768101,"2014/07/09 05:40:00","083XX S ELLIS AVE","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION",APARTMENT,FALSE,TRUE,6,41.742985307,-87.600289706
9768112,"2014/07/09 05:35:00","004XX W EVERGREEN AVE",BATTERY,"AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",STREET,FALSE,FALSE,18,41.906619251,-87.638947958
9769259,"2014/07/09 05:30:00","059XX W FILLMORE ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,15,41.867404644,-87.773773888
9768111,"2014/07/09 05:30:00","020XX S MICHIGAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",RESIDENCE,FALSE,FALSE,1,41.855370775,-87.623726047
9768145,"2014/07/09 05:30:00","040XX N FRANCISCO AVE","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,FALSE,FALSE,17,41.954395416,-87.700548929
9768287,"2014/07/09 05:30:00","031XX N OAKLEY AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,19,41.938253706,-87.685742195
9768293,"2014/07/09 05:30:00","066XX S MOZART ST","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,8,41.7726445,-87.694302724
9768365,"2014/07/09 05:30:00","026XX N BURLING ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",RESIDENCE,FALSE,FALSE,19,41.930147818,-87.647553158
9768078,"2014/07/09 05:20:00","022XX W CHARLESTON ST",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,14,41.92002564,-87.684118738
9768030,"2014/07/09 05:18:00","067XX S PERRY AVE",THEFT,"$500 AND UNDER",APARTMENT,FALSE,TRUE,7,41.771689674,-87.628190371
9768039,"2014/07/09 05:10:00","052XX W DIVISION ST",BATTERY,SIMPLE,STREET,FALSE,FALSE,15,41.902137902,-87.755893705
9768632,"2014/07/09 05:00:00","051XX N RUTHERFORD AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,16,41.973961921,-87.795326304
9768045,"2014/07/09 05:00:00","120XX S EGGLESTON AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",RESIDENCE,FALSE,FALSE,5,41.675654915,-87.633555279
9768080,"2014/07/09 05:00:00","078XX S ESSEX AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,4,41.753347196,-87.563688251
9768201,"2014/07/09 05:00:00","063XX S ASHLAND AVE","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA TRAIN",FALSE,FALSE,7,41.77927992,-87.664363567
9768294,"2014/07/09 05:00:00","037XX W 51ST ST","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES",STREET,FALSE,FALSE,8,41.800532253,-87.716951557
9768578,"2014/07/09 05:00:00","088XX S GREENWOOD AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,4,41.734576334,-87.597648485
9768723,"2014/07/09 05:00:00","053XX W ADAMS ST",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,15,41.878323665,-87.7581461
9768050,"2014/07/09 04:55:00","044XX N MILWAUKEE AVE","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,16,41.961987377,-87.75547865
9768047,"2014/07/09 04:55:00","078XX S VINCENNES AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,6,41.75257852,-87.633599946
9768086,"2014/07/09 04:50:00","033XX W LAWRENCE AVE","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA GARAGE / OTHER PROPERTY",FALSE,FALSE,17,41.968295824,-87.712796037
9768048,"2014/07/09 04:45:00","090XX S PARNELL AVE","OTHER OFFENSE","TELEPHONE THREAT",RESIDENCE,FALSE,FALSE,22,41.729699265,-87.637222385
9768220,"2014/07/09 04:45:00","058XX S CALIFORNIA AVE",BATTERY,SIMPLE,ALLEY,FALSE,FALSE,8,41.786641178,-87.693456064
9768625,"2014/07/09 04:40:00","035XX S RHODES AVE","CRIMINAL DAMAGE","TO VEHICLE",OTHER,FALSE,FALSE,2,41.82964147,-87.614598779
9768027,"2014/07/09 04:40:00","048XX W WASHINGTON BLVD","CRIMINAL DAMAGE","TO VEHICLE",STREET,TRUE,TRUE,15,41.881907521,-87.746726465
9768016,"2014/07/09 04:32:00","005XX N TRUMBULL AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,11,41.891517308,-87.71268398
9768041,"2014/07/09 04:30:00","032XX W WRIGHTWOOD AVE",BURGLARY,"FORCIBLE ENTRY",RESIDENCE,FALSE,FALSE,14,41.928448907,-87.710095478
9768945,"2014/07/09 04:20:00","058XX S LAFAYETTE AVE","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE",STREET,FALSE,FALSE,,,
9768106,"2014/07/09 04:15:00","046XX S PRAIRIE AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,2,41.810519636,-87.619478413
9768007,"2014/07/09 04:15:00","068XX S CALUMET AVE",THEFT,"$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,TRUE,3,41.770557489,-87.616853356
9768531,"2014/07/09 04:09:00","065XX S OAKLEY AVE",BURGLARY,"ATTEMPT FORCIBLE ENTRY",RESIDENCE,FALSE,FALSE,8,41.774635072,-87.680802828
9768081,"2014/07/09 04:06:00","039XX N CICERO AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,17,41.951766748,-87.747126725
9768000,"2014/07/09 04:05:00","052XX W QUINCY ST","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",SIDEWALK,TRUE,FALSE,15,41.877672684,-87.755295154
9768011,"2014/07/09 04:01:00","015XX W DIVISION ST",BATTERY,SIMPLE,"TAVERN/LIQUOR STORE",TRUE,FALSE,12,41.903238496,-87.667229479
9768414,"2014/07/09 04:00:00","013XX N HUDSON AVE","DECEPTIVE PRACTICE","CREDIT CARD FRAUD",RESIDENCE,FALSE,FALSE,18,41.907300651,-87.639539378
9768006,"2014/07/09 04:00:00","014XX S CENTRAL PARK AVE","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,TRUE,TRUE,10,41.862029884,-87.715142492
9768025,"2014/07/09 04:00:00","051XX S ASHLAND AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,9,41.800529329,-87.664901779
9768208,"2014/07/09 04:00:00","026XX W 23RD PL",THEFT,"$500 AND UNDER",RESIDENCE,FALSE,TRUE,10,41.849115659,-87.6911822
9768292,"2014/07/09 04:00:00","028XX W MARQUETTE RD",BATTERY,"DOMESTIC BATTERY SIMPLE",SIDEWALK,FALSE,FALSE,8,41.771927676,-87.693708629
9768326,"2014/07/09 04:00:00","042XX W WEST END AVE",BATTERY,"DOMESTIC BATTERY SIMPLE","DRIVEWAY - RESIDENTIAL",FALSE,TRUE,11,41.883411764,-87.730899844
9768334,"2014/07/09 04:00:00","015XX N HARDING AVE",ROBBERY,"ARMED: HANDGUN",ALLEY,FALSE,FALSE,25,41.909145856,-87.72542651
9768360,"2014/07/09 04:00:00","081XX S MARSHFIELD AVE","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,6,41.745159046,-87.664666585
9768402,"2014/07/09 04:00:00","027XX W CERMAK RD","OTHER OFFENSE","TAMPER WITH MOTOR VEHICLE",STREET,FALSE,FALSE,10,41.852043628,-87.693120296
9768412,"2014/07/09 04:00:00","013XX N HUDSON AVE",THEFT,"$500 AND UNDER",APARTMENT,FALSE,FALSE,18,41.907300651,-87.639539378
9769106,"2014/07/09 04:00:00","004XX S MICHIGAN AVE","CRIM SEXUAL ASSAULT",NON-AGGRAVATED,"VEHICLE NON-COMMERCIAL",FALSE,TRUE,1,41.876873605,-87.62443557
9768003,"2014/07/09 03:58:00","052XX W QUINCY ST","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","RESIDENTIAL YARD (FRONT/BACK)",TRUE,FALSE,15,41.877662713,-87.756040651
9767994,"2014/07/09 03:50:00","032XX N HALSTED ST",ASSAULT,SIMPLE,STREET,FALSE,FALSE,19,41.941724394,-87.649178719
9768103,"2014/07/09 03:50:00","045XX N KEDZIE AVE",ASSAULT,"AGGRAVATED:KNIFE/CUTTING INSTR",STREET,FALSE,FALSE,17,41.963277838,-87.708458229
9768075,"2014/07/09 03:45:00","022XX N ASHLAND AVE",BATTERY,"AGGRAVATED: OTHER DANG WEAPON","BAR OR TAVERN",FALSE,FALSE,14,41.921636501,-87.668768837
9768061,"2014/07/09 03:37:00","016XX W CULLERTON ST",BATTERY,"AGGRAVATED: HANDGUN",STREET,FALSE,FALSE,12,41.854926382,-87.667286871
9768024,"2014/07/09 03:32:00","053XX S WALLACE ST",ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,9,41.796543242,-87.640581228
9767972,"2014/07/09 03:32:00","002XX S LARAMIE AVE","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",ALLEY,TRUE,FALSE,15,41.87789409,-87.755120576
9769304,"2014/07/09 03:30:00","039XX W CONGRESS PKWY","OTHER OFFENSE","HARASSMENT BY TELEPHONE",APARTMENT,FALSE,TRUE,11,41.874488371,-87.723790645
9767974,"2014/07/09 03:30:00","057XX W GRAND AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,FALSE,25,41.919444783,-87.768935977
9768021,"2014/07/09 03:30:00","022XX N LISTER AVE",THEFT,"OVER $500",ALLEY,FALSE,FALSE,14,41.922268008,-87.675019971
9768022,"2014/07/09 03:30:00","024XX N MILWAUKEE AVE",BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,14,41.924930032,-87.700421266
9768498,"2014/07/09 03:30:00","004XX W DIVERSEY PKWY",ROBBERY,"ARMED:KNIFE/CUTTING INSTRUMENT",SIDEWALK,FALSE,FALSE,19,41.932991509,-87.64080825
9780046,"2014/07/09 03:30:00","048XX W POLK ST","OTHER OFFENSE","TELEPHONE THREAT",RESIDENCE,FALSE,FALSE,,,
9767988,"2014/07/09 03:29:00","032XX W 64TH PL",ARSON,"ATTEMPT ARSON","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,8,41.776331952,-87.703585517
9768071,"2014/07/09 03:25:00","039XX W BELMONT AVE",BATTERY,SIMPLE,"GAS STATION",FALSE,FALSE,17,41.939207819,-87.726784012
9767997,"2014/07/09 03:24:00","066XX S HALSTED ST","CRIMINAL TRESPASS","TO LAND","GAS STATION",TRUE,FALSE,7,41.772564979,-87.644453924
9768064,"2014/07/09 03:23:00","031XX W IRVING PARK RD",BATTERY,"AGG: HANDS/FIST/FEET SERIOUS INJURY",SIDEWALK,FALSE,FALSE,17,41.954035089,-87.707405181
9768055,"2014/07/09 03:21:00","034XX S HERMITAGE AVE",THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,9,41.831250847,-87.669047786
9768033,"2014/07/09 03:20:00","001XX W ADAMS ST",THEFT,"$500 AND UNDER",SIDEWALK,FALSE,FALSE,1,41.879299967,-87.631209374
9767976,"2014/07/09 03:19:00","0000X W 110TH PL",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",SIDEWALK,TRUE,FALSE,5,41.693592378,-87.624232871
9767993,"2014/07/09 03:14:00","134XX S BALTIMORE AVE","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS",OTHER,FALSE,FALSE,4,41.651367845,-87.547014272
9767969,"2014/07/09 03:10:00","016XX W WEBSTER AVE",BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,14,41.921648666,-87.669448488
9768012,"2014/07/09 03:10:00","025XX S KEDZIE AVE","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT",SIDEWALK,TRUE,FALSE,10,41.845204181,-87.704910776
9767967,"2014/07/09 03:05:00","076XX S STEWART AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,6,41.754911468,-87.634549481
9767946,"2014/07/09 03:05:00","009XX W ADDISON ST","CRIMINAL DAMAGE","TO PROPERTY",RESTAURANT,FALSE,FALSE,19,41.947358908,-87.653908235
9768026,"2014/07/09 03:05:00","015XX W 51ST ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,TRUE,9,41.801216597,-87.664164788
9769404,"2014/07/09 03:00:00","115XX S YALE AVE","OTHER OFFENSE","OTHER VEHICLE OFFENSE",STREET,FALSE,TRUE,,,
9767955,"2014/07/09 03:00:00","018XX S DRAKE AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,TRUE,TRUE,10,41.856464216,-87.714065506
9767963,"2014/07/09 03:00:00","074XX S COLFAX AVE",BATTERY,"AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",RESIDENCE,FALSE,TRUE,3,41.759653615,-87.562055187
9767981,"2014/07/09 03:00:00","058XX S MICHIGAN AVE",BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2,41.788458543,-87.622161673
9767987,"2014/07/09 03:00:00","011XX S LAFLIN ST",THEFT,"$500 AND UNDER",APARTMENT,FALSE,TRUE,12,41.868158716,-87.66390401
9768002,"2014/07/09 03:00:00","043XX W 55TH ST",THEFT,"$500 AND UNDER","CONVENIENCE STORE",FALSE,FALSE,8,41.793008049,-87.732612575
9768052,"2014/07/09 03:00:00","107XX S RIDGEWAY AVE",THEFT,"ATTEMPT THEFT","VEHICLE NON-COMMERCIAL",FALSE,FALSE,22,41.69837939,-87.71464707
9768209,"2014/07/09 03:00:00","071XX S MORGAN ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,7,41.763790699,-87.64937885
9768210,"2014/07/09 03:00:00","021XX S FAIRFIELD AVE",THEFT,"$500 AND UNDER","VEHICLE NON-COMMERCIAL",FALSE,FALSE,10,41.852500713,-87.694382065
9768673,"2014/07/09 03:00:00","022XX N DAMEN AVE",ROBBERY,"ARMED: OTHER DANGEROUS WEAPON",STREET,FALSE,FALSE,14,41.922391716,-87.677936264
9768815,"2014/07/09 03:00:00","085XX S ESCANABA AVE",BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,4,41.739750076,-87.55404924
9768245,"2014/07/09 03:00:00","031XX N HALSTED ST",THEFT,"$500 AND UNDER","BAR OR TAVERN",FALSE,FALSE,19,41.939838734,-87.649114339
9768104,"2014/07/09 02:56:00","074XX S LANGLEY AVE",ROBBERY,"ARMED: HANDGUN",STREET,FALSE,FALSE,3,41.76017808,-87.608029308
9768042,"2014/07/09 02:47:00","059XX S LAKE SHORE DR",ROBBERY,"STRONGARM - NO WEAPON",LAKEFRONT/WATERFRONT/RIVERBANK,FALSE,FALSE,3,41.787638307,-87.577927098
9768302,"2014/07/09 02:45:00","035XX S CALIFORNIA AVE",ROBBERY,"ARMED: HANDGUN",STREET,FALSE,FALSE,9,41.829981609,-87.694936288
9767979,"2014/07/09 02:44:00","078XX S SANGAMON ST","CRIMINAL DAMAGE","TO PROPERTY",APARTMENT,TRUE,FALSE,6,41.752075481,-87.647571891
9768564,"2014/07/09 02:42:00","082XX S COTTAGE GROVE AVE","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,6,41.745258719,-87.605214437
9767938,"2014/07/09 02:40:00","026XX W 55TH ST","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,8,41.793631385,-87.691087238
9768492,"2014/07/09 02:40:00","026XX W HIRSCH ST",ROBBERY,"STRONGARM - NO WEAPON",SIDEWALK,FALSE,FALSE,14,41.906718809,-87.69339721
9768092,"2014/07/09 02:30:00","065XX S ARTESIAN AVE","CRIMINAL DAMAGE","TO PROPERTY",RESIDENCE,FALSE,FALSE,8,41.774414992,-87.684584763
9769109,"2014/07/09 02:30:00","016XX E 67TH ST",THEFT,"OVER $500",APARTMENT,FALSE,TRUE,3,41.773237903,-87.584881823
9768532,"2014/07/09 02:30:00","022XX N ASHLAND AVE",THEFT,"$500 AND UNDER","TAVERN/LIQUOR STORE",FALSE,FALSE,14,41.921636501,-87.668768837
9767935,"2014/07/09 02:30:00","055XX W GRACE ST","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,16,41.949667838,-87.764669866
9767954,"2014/07/09 02:30:00","056XX S KILPATRICK AVE","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA GARAGE / OTHER PROPERTY",FALSE,FALSE,8,41.791025535,-87.739785416
9768004,"2014/07/09 02:30:00","035XX N CLARK ST",BATTERY,SIMPLE,"BAR OR TAVERN",FALSE,FALSE,19,41.945779667,-87.655542381
9768005,"2014/07/09 02:30:00","022XX W CHICAGO AVE",BATTERY,SIMPLE,ALLEY,FALSE,FALSE,12,41.895681343,-87.68408253
9768054,"2014/07/09 02:30:00","038XX W FERDINAND ST",ROBBERY,"ARMED: OTHER DANGEROUS WEAPON",SIDEWALK,FALSE,FALSE,11,41.890003959,-87.722684597
9767957,"2014/07/09 02:25:00","0000X W DIVISION ST",ASSAULT,"AGGRAVATED:KNIFE/CUTTING INSTR","BAR OR TAVERN",TRUE,FALSE,18,41.904041524,-87.629336733
9767964,"2014/07/09 02:23:00","031XX W DIVISION ST",ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,12,41.902722261,-87.70666132
9768068,"2014/07/09 02:20:00","040XX W CULLOM AVE",ROBBERY,"ARMED: HANDGUN",ALLEY,FALSE,FALSE,17,41.959219306,-87.72899144
9768001,"2014/07/09 02:15:00","059XX W 63RD ST",BATTERY,SIMPLE,"BAR OR TAVERN",FALSE,FALSE,8,41.778008099,-87.769503237
9768034,"2014/07/09 02:14:00","001XX E WACKER DR",BATTERY,"AGGRAVATED:KNIFE/CUTTING INSTR",STREET,FALSE,FALSE,1,41.888080345,-87.624315356
9768020,"2014/07/09 02:12:00","029XX W POLK ST",BATTERY,SIMPLE,STREET,FALSE,FALSE,11,41.871133305,-87.699667191
9767944,"2014/07/09 02:10:00","009XX S PULASKI RD","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING JUSTICE",SIDEWALK,FALSE,FALSE,11,41.869999407,-87.725463446
9768525,"2014/07/09 02:10:00","067XX W BELMONT AVE",BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,16,41.938301691,-87.79375535
9776507,"2014/07/09 02:00:00","031XX S LAKE SHORE DR NB",BATTERY,"DOMESTIC BATTERY SIMPLE",SIDEWALK,FALSE,FALSE,2,41.838290754,-87.608384624
9767968,"2014/07/09 02:00:00","020XX W SCHILLER ST",THEFT,"$500 AND UNDER","VEHICLE NON-COMMERCIAL",FALSE,FALSE,14,41.907017429,-87.678222118
9768032,"2014/07/09 02:00:00","071XX S HARVARD AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",APARTMENT,FALSE,TRUE,7,41.764692644,-87.633277728
9768098,"2014/07/09 02:00:00","048XX N RIDGEWAY AVE",BATTERY,"DOMESTIC BATTERY SIMPLE",RESIDENCE,TRUE,TRUE,17,41.96924304,-87.722090186
9768159,"2014/07/09 02:00:00","009XX W BELMONT AVE",THEFT,"$500 AND UNDER","BAR OR TAVERN",FALSE,FALSE,19,41.940027092,-87.653567063
9768306,"2014/07/09 02:00:00","069XX S MORGAN ST","CRIM SEXUAL ASSAULT",NON-AGGRAVATED,"VEHICLE NON-COMMERCIAL",FALSE,FALSE,7,41.768582966,-87.649500237
9768381,"2014/07/09 02:00:00","001XX W KINZIE ST",THEFT,"OVER $500","BAR OR TAVERN",FALSE,FALSE,18,41.889093772,-87.631594265
9768488,"2014/07/09 02:00:00","037XX W CHICAGO AVE",BATTERY,SIMPLE,"GAS STATION",FALSE,FALSE,11,41.895305468,-87.721069414
9768537,"2014/07/09 02:00:00","070XX S WINCHESTER AVE",THEFT,"$500 AND UNDER",STREET,FALSE,FALSE,7,41.765353998,-87.672187557
9768545,"2014/07/09 02:00:00","096XX S AVENUE M",BATTERY,"AGGRAVATED: HANDGUN",ALLEY,FALSE,FALSE,4,41.721139712,-87.537852851
9768748,"2014/07/09 02:00:00","005XX N LARAMIE AVE",ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,15,41.889979259,-87.755566174
9770606,"2014/07/09 02:00:00","015XX W 63RD ST",THEFT,"$500 AND UNDER",APARTMENT,FALSE,FALSE,7,41.779615058,-87.662068615
9767930,"2014/07/09 01:58:00","045XX S EVANS AVE",NARCOTICS,"FOUND SUSPECT NARCOTICS","CHA APARTMENT",TRUE,FALSE,2,41.812612806,-87.608410136
9767973,"2014/07/09 01:50:00","050XX W MONROE ST",BATTERY,SIMPLE,STREET,FALSE,FALSE,15,41.879531535,-87.751687123
9767995,"2014/07/09 01:50:00","022XX N ELSTON AVE","CRIMINAL DAMAGE","TO VEHICLE",STREET,FALSE,FALSE,14,41.922116269,-87.67344517
9767942,"2014/07/09 01:48:00","021XX S KARLOV AVE",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",STREET,TRUE,FALSE,10,41.853247612,-87.727380285
9767961,"2014/07/09 01:31:00","018XX E 72ND ST",ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,3,41.76417354,-87.581105452
9808250,"2014/07/09 01:30:00","073XX S MAY ST",BATTERY,"AGGRAVATED:KNIFE/CUTTING INSTR",STREET,FALSE,FALSE,7,41.761251451,-87.6529465
9767893,"2014/07/09 01:30:00","035XX N FREMONT ST",NARCOTICS,"POSS: CANNABIS 30GMS OR LESS",ALLEY,TRUE,FALSE,19,41.946643492,-87.651732344
9767906,"2014/07/09 01:30:00","011XX S LAFLIN ST",BATTERY,SIMPLE,"PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,12,41.868471563,-87.663904417
9768015,"2014/07/09 01:30:00","024XX W FILLMORE ST",BATTERY,"DOMESTIC BATTERY SIMPLE",STREET,FALSE,TRUE,11,41.86830901,-87.687271006
9768161,"2014/07/09 01:30:00","002XX S OAKLEY BLVD","MOTOR VEHICLE THEFT",AUTOMOBILE,STREET,FALSE,FALSE,12,41.877904907,-87.68373373
9768501,"2014/07/09 01:30:00","003XX S ALBANY AVE",ASSAULT,"AGGRAVATED: HANDGUN",SIDEWALK,FALSE,FALSE,,,
9769037,"2014/07/09 01:30:00","020XX S WESTERN AVE",THEFT,"$500 AND UNDER","CTA BUS",FALSE,FALSE,12,41.854462818,-87.685556706
9773422,"2014/07/09 01:30:00","020XX W FULLERTON AVE",BATTERY,SIMPLE,STREET,FALSE,FALSE,,,
9767927,"2014/07/09 01:28:00","023XX W FLOURNOY ST",ASSAULT,"AGG PRO.EMP: OTHER DANG WEAPON",SIDEWALK,TRUE,FALSE,12,41.873136187,-87.685816137
9767982,"2014/07/09 01:25:00","049XX N MILWAUKEE AVE",BATTERY,SIMPLE,"CTA STATION",FALSE,FALSE,16,41.970173254,-87.76259005
9767914,"2014/07/09 01:22:00","002XX W 63RD ST",THEFT,"RETAIL THEFT","GAS STATION",FALSE,FALSE,7,41.779847983,-87.632148663
